var	threshold	abdncError	methylCallError	TP	FN	FP
83	0.15	0.0930694	0.0557589	8.72	1.28	17.9
83	0.2	0.0911343	0.0647007	9.5	0.5	17.32
83	0.25	0.0905701	0.0703036	9.86	0.14	17.12
83	0.3	0.0903324	0.0727732	10	0	17.03
83	0.35	0.0903324	0.0727732	10	0	17.03
83	0.4	0.0903324	0.0727732	10	0	17.03
86	0.1	0.102677	0.0405177	6.7	3.3	19.58
86	0.15	0.0964348	0.057787	8.49	1.51	18.3
86	0.2	0.0942302	0.0682425	9.37	0.63	17.62
86	0.25	0.0928231	0.0741115	9.8	0.2	17.35
86	0.3	0.092398	0.0770143	9.97	0.03	17.23
86	0.35	0.0923586	0.0774889	9.99	0.01	17.21
86	0.4	0.092347	0.0776688	10	0	17.21
89	0.1	0.0962553	0.039242	7.14	2.86	20.85
89	0.15	0.0913139	0.0530867	8.56	1.44	19.71
89	0.2	0.0893029	0.0633967	9.4	0.6	19.07
89	0.25	0.0885689	0.0696965	9.84	0.16	18.75
89	0.3	0.0883429	0.0720506	9.98	0.02	18.66
89	0.35	0.0883523	0.0723429	9.99	0.01	18.65
89	0.4	0.0883506	0.072669	10	0	18.64
92	0.1	0.0975233	0.0421621	6.87	3.13	21.56
92	0.15	0.0918109	0.0576756	8.52	1.48	20.32
92	0.2	0.0896189	0.0679585	9.43	0.57	19.65
92	0.25	0.0891544	0.0740406	9.87	0.13	19.33
92	0.3	0.0890482	0.0758618	9.97	0.03	19.26
92	0.35	0.0889802	0.0766166	10	0	19.24
92	0.4	0.0889802	0.0766166	10	0	19.24
95	0.1	0.0970214	0.0372232	7.12	2.88	20.23
95	0.15	0.0919648	0.053161	8.77	1.23	18.94
95	0.2	0.0900042	0.062624	9.59	0.41	18.31
95	0.25	0.0895696	0.067065	9.88	0.12	18.16
95	0.3	0.0892479	0.0693374	10	0	18.06
95	0.35	0.0892479	0.0693374	10	0	18.06
95	0.4	0.0892479	0.0693374	10	0	18.06
98	0.1	0.0997817	0.0399461	7.11	2.89	21.26
98	0.15	0.0952604	0.0555736	8.71	1.29	20.14
98	0.2	0.0933843	0.0652395	9.58	0.42	19.53
98	0.25	0.0930871	0.0700885	9.9	0.1	19.31
98	0.3	0.0932232	0.0715786	9.98	0.02	19.25
98	0.35	0.0932199	0.0720276	10	0	19.24
98	0.4	0.0932199	0.0720276	10	0	19.24
101	0.1	0.0999565	0.0357783	6.93	3.07	20.95
101	0.15	0.0946571	0.0541382	8.78	1.22	19.6
101	0.2	0.0931729	0.0632978	9.56	0.44	19.07
101	0.25	0.0925672	0.0684989	9.92	0.08	18.84
101	0.3	0.0925936	0.0697033	9.98	0.02	18.8
101	0.35	0.092583	0.0699428	9.99	0.01	18.79
101	0.4	0.0925662	0.070218	10	0	18.79
104	0.1	0.097918	0.0373563	7.29	2.71	21.63
104	0.15	0.0930613	0.051375	8.72	1.28	20.63
104	0.2	0.0910161	0.0611339	9.49	0.51	20.13
104	0.25	0.0902007	0.0664188	9.86	0.14	19.89
104	0.3	0.0900027	0.0682075	9.96	0.04	19.81
104	0.35	0.0899662	0.0689339	9.99	0.01	19.78
104	0.4	0.08997	0.0692275	10	0	19.77
107	0.1	0.099287	0.0354767	7.01	2.99	22.46
107	0.15	0.0933008	0.0539469	8.84	1.16	21.12
107	0.2	0.0915483	0.0634128	9.68	0.32	20.52
107	0.25	0.0911071	0.0667635	9.92	0.08	20.33
107	0.3	0.0909122	0.068037	9.99	0.01	20.29
107	0.35	0.0909201	0.0682979	10	0	20.28
107	0.4	0.0909201	0.0682979	10	0	20.28
110	0.1	0.0970757	0.0398475	7.33	2.67	22.97
110	0.15	0.0925652	0.0528269	8.74	1.26	21.9
110	0.2	0.0908224	0.0628311	9.61	0.39	21.22
110	0.25	0.0905305	0.0668482	9.88	0.12	21
110	0.3	0.0903041	0.0689668	10	0	20.92
110	0.35	0.0903041	0.0689668	10	0	20.92
110	0.4	0.0903041	0.0689668	10	0	20.92
113	0.1	0.0960924	0.0368159	7.5	2.5	22.88
113	0.15	0.0929985	0.0509451	8.97	1.03	21.85
113	0.2	0.0918056	0.0595807	9.69	0.31	21.28
113	0.25	0.0912559	0.0636113	9.95	0.05	21.09
113	0.3	0.0910911	0.0645349	10	0	21.04
113	0.35	0.0910911	0.0645349	10	0	21.04
113	0.4	0.0910911	0.0645349	10	0	21.04
116	0.1	0.094054	0.0391308	7.71	2.29	23.15
116	0.15	0.0904103	0.0509649	9.04	0.96	22.08
116	0.2	0.089627	0.0580838	9.64	0.36	21.64
