var	minCostFlow
108	0.151695
108	0.124727
108	0.165599
108	0.0786126
108	0.197722
108	0.142684
108	0.147317
108	0.233628
108	0.146851
108	0.266964
108	0.163989
108	0.0835795
108	0.225599
108	0.107062
108	0.23686
108	0.226778
108	0.100615
108	0.0889134
108	0.121828
108	0.214231
108	0.060428
108	0.147498
108	0.17658
108	0.267319
108	0.0922521
108	0.0982607
108	0.16052
108	0.130812
108	0.122035
108	0.101515
108	0.0887019
108	0.0946001
108	0.156013
108	0.244499
108	0.254515
108	0.0962822
108	0.240877
108	0.171805
108	0.125143
108	0.198271
108	0.232929
108	0.0797284
108	0.135802
108	0.232382
108	0.283026
108	0.234739
108	0.135128
108	0.167926
108	0.0495706
108	0.14736
108	0.11055
108	0.107716
108	0.205038
108	0.180278
108	0.217942
110	0.172597
110	0.0917032
110	0.0910451
110	0.19723
110	0.2409
110	0.26163
110	0.0960708
110	0.119819
110	0.243076
110	0.189796
110	0.200316
110	0.121493
110	0.173935
110	0.13569
110	0.0601653
110	0.199551
110	0.261062
110	0.118037
110	0.0904292
110	0.260795
110	0.202368
110	0.157659
110	0.145223
110	0.150537
110	0.130242
110	0.203986
110	0.183375
110	0.0843106
110	0.149671
110	0.186678
110	0.235478
110	0.133928
110	0.154505
110	0.260331
110	0.157835
110	0.350287
110	0.130059
110	0.140547
110	0.138208
110	0.216794
110	0.0744819
110	0.164211
110	0.197444
110	0.234775
110	0.11633
110	0.214793
110	0.167353
110	0.248558
110	0.111848
110	0.136763
110	0.156363
110	0.138236
110	0.227265
110	0.0828754
110	0.0972372
110	0.143225
110	0.0952784
110	0.15431
110	0.106306
110	0.245531
110	0.150799
110	0.152119
110	0.158786
110	0.201931
110	0.240186
110	0.13658
110	0.126138
110	0.175638
110	0.129594
110	0.249121
110	0.194534
110	0.229433
110	0.196239
110	0.0253249
110	0.047879
110	0.18321
110	0.150767
110	0.172881
110	0.287322
110	0.178741
110	0.318455
110	0.136484
110	0.0885659
110	0.175581
110	0.155749
110	0.164598
110	0.151132
110	0.0786146
110	0.190195
110	0.210273
110	0.30114
110	0.290237
110	0.0788671
110	0.201748
110	0.171369
110	0.22518
110	0.245227
110	0.150681
110	0.201089
110	0.0692439
112	0.168634
112	0.105393
112	0.175527
112	0.113
112	0.139812
112	0.127082
112	0.20695
112	0.226181
112	0.114791
112	0.196412
112	0.26264
112	0.137975
112	0.130238
112	0.140254
112	0.143675
112	0.178538
112	0.11572
112	0.182745
112	0.127434
112	0.154948
112	0.150421
112	0.105479
112	0.177799
112	0.158541
112	0.128573
112	0.13989
112	0.151893
112	0.0467035
112	0.0884242
112	0.0914405
112	0.0870162
112	0.2212
112	0.10939
112	0.228697
112	0.0999807
112	0.236306
112	0.0612049
112	0.191898
112	0.134835
112	0.115063
112	0.0352887
112	0.208131
112	0.198334
112	0.199247
112	0.144508
112	0.120388
112	0.201444
112	0.208424
112	0.115814
112	0.201988
112	0.185159
112	0.27967
112	0.0862222
112	0.18397
112	0.214697
112	0.195066
112	0.115892
112	0.0819209
112	0.0903918
112	0.20603
112	0.234827
112	0.161407
112	0.230806
112	0.277285
112	0.0416212
112	0.195413
112	0.29809
112	0.205591
112	0.0703681
112	0.0470017
112	0.149433
112	0.11917
112	0.114721
112	0.204564
112	0.0607061
112	0.189823
112	0.216712
112	0.120291
112	0.188308
112	0.264101
112	0.13681
112	0.156033
112	0.085527
112	0.12216
112	0.134304
112	0.150271
112	0.252591
112	0.177226
112	0.204256
112	0.199147
112	0.109909
112	0.286972
112	0.148473
112	0.0768617
112	0.0818155
112	0.0797339
112	0.0916794
112	0.187189
112	0.0831218
112	0.188219
114	0.160484
114	0.107573
114	0.204207
114	0.12588
114	0.157104
114	0.202583
114	0.147847
114	0.192523
114	0.168624
114	0.0880737
114	0.165304
114	0.189815
114	0.118162
114	0.256417
114	0.227499
114	0.203172
114	0.170519
114	0.119771
114	0.184571
114	0.215506
114	0.212406
114	0.0975292
114	0.170878
114	0.142422
114	0.112413
114	0.0934894
114	0.108183
114	0.0660494
114	0.169332
114	0.259813
114	0.110101
114	0.082325
114	0.269012
114	0.0972673
114	0.0861857
114	0.138246
114	0.17919
114	0.158631
114	0.182599
114	0.188509
114	0.270278
114	0.26219
114	0.135505
114	0.138176
114	0.142404
114	0.149013
114	0.192855
114	0.144068
114	0.20587
114	0.1429
114	0.154078
114	0.0939994
114	0.137471
114	0.179232
114	0.198827
114	0.225958
114	0.164047
114	0.229182
114	0.174566
114	0.139781
114	0.19571
114	0.091513
114	0.119952
114	0.116704
114	0.0856592
114	0.220317
114	0.083951
114	0.242812
114	0.257915
114	0.138328
114	0.125664
114	0.0799249
114	0.213096
114	0.063123
114	0.196944
114	0.234064
114	0.102736
114	0.0249617
114	0.216266
114	0.109946
114	0.195122
114	0.122286
114	0.0981933
114	0.117189
114	0.258214
114	0.130805
114	0.244168
114	0.184128
114	0.227017
114	0.156962
114	0.19152
114	0.209445
114	0.0755004
114	0.177707
114	0.131775
114	0.209664
114	0.0729372
114	0.189057
114	0.175284
114	0.15193
116	0.148533
116	0.198599
116	0.2696
116	0.126669
116	0.18409
116	0.230884
116	0.265591
116	0.209707
116	0.0699383
116	0.117459
116	0.197259
116	0.17239
116	0.212909
116	0.0982021
116	0.223615
116	0.135168
116	0.057774
116	0.133534
116	0.160546
116	0.215159
116	0.337462
116	0.242359
116	0.147112
116	0.232209
116	0.246222
116	0.151342
116	0.292343
116	0.201721
116	0.115997
116	0.127321
116	0.212248
116	0.206549
116	0.186861
116	0.148498
116	0.148644
116	0.136865
116	0.104842
116	0.160388
116	0.196412
116	0.115806
116	0.167015
116	0.186268
116	0.179937
116	0.203864
116	0.164871
116	0.344644
116	0.14095
116	0.0910568
116	0.143193
116	0.251248
116	0.351556
116	0.194613
116	0.133005
116	0.249748
116	0.141272
116	0.170658
116	0.172908
116	0.113074
116	0.176074
116	0.0923523
116	0.13414
116	0.203369
116	0.249677
116	0.125673
116	0.205808
116	0.292141
116	0.0689359
116	0.200168
116	0.260488
116	0.174131
116	0.0179513
116	0.159314
116	0.145126
116	0.212392
116	0.189061
116	0.205063
116	0.125544
116	0.201843
116	0.199364
116	0.173976
116	0.325121
116	0.172157
116	0.165586
116	0.178326
116	0.155539
116	0.137117
116	0.169947
116	0.227044
116	0.221308
116	0.0856581
116	0.120483
116	0.10156
116	0.11472
116	0.205043
116	0.128489
116	0.244852
116	0.162362
116	0.168998
116	0.261618
116	0.151304
118	0.162776
118	0.0687079
118	0.115355
118	0.229859
118	0.125428
118	0.103299
118	0.139418
118	0.250347
118	0.147255
118	0.200338
118	0.0932685
118	0.148935
118	0.110724
118	0.145645
118	0.210291
118	0.279956
118	0.252227
118	0.144465
118	0.193028
118	0.197687
118	0.282932
118	0.147828
118	0.0997337
118	0.247734
118	0.155604
118	0.209911
118	0.110733
118	0.165399
118	0.20963
118	0.204983
118	0.110949
118	0.126432
118	0.0912399
118	0.10513
118	0.193214
118	0.292855
118	0.0600079
118	0.121028
118	0.158806
118	0.192464
118	0.194061
118	0.199119
118	0.207159
118	0.0966174
118	0.222933
118	0.14619
118	0.172025
118	0.189478
118	0.208131
118	0.138151
118	0.155488
118	0.208637
118	0.204496
118	0.1821
118	0.162686
118	0.220273
118	0.129544
118	0.191936
118	0.168862
118	0.154059
118	0.112922
118	0.156374
118	0.317414
118	0.237445
118	0.247182
118	0.0677537
118	0.122645
118	0.167266
118	0.244791
118	0.156557
118	0.156895
118	0.0814106
118	0.160126
118	0.18038
118	0.162151
118	0.167902
118	0.111799
118	0.139071
118	0.214764
118	0.152179
118	0.0896847
118	0.175652
118	0.155419
118	0.181431
118	0.153756
118	0.170013
118	0.222433
118	0.43186
118	0.255031
118	0.211876
118	0.181921
118	0.0349783
118	0.18594
118	0.129876
118	0.106523
118	0.168176
118	0.164735
118	0.165568
118	0.253301
118	0.183085
120	0.225686
120	0.151727
120	0.188822
120	0.150225
120	0.221076
120	0.100431
120	0.186666
120	0.143127
120	0.230165
120	0.193865
120	0.202761
120	0.0398843
120	0.0865894
120	0.16738
120	0.13676
120	0.140811
120	0.14357
120	0.181384
120	0.225151
120	0.188757
120	0.13022
120	0.164804
120	0.114811
120	0.122137
120	0.216633
120	0.300004
120	0.156684
120	0.101534
120	0.175685
120	0.15356
120	0.195739
120	0.141474
120	0.182493
120	0.158966
120	0.299228
120	0.220877
120	0.0543686
120	0.12775
120	0.168173
120	0.070803
120	0.129195
120	0.144586
120	0.0801711
120	0.16857
120	0.18908
120	0.0517139
120	0.184309
120	0.133487
120	0.195978
120	0.18404
120	0.167318
120	0.106024
120	0.150068
120	0.221442
120	0.221747
120	0.15569
120	0.118826
120	0.188761
120	0.144387
120	0.144377
120	0.142303
120	0.193422
120	0.058105
120	0.242469
120	0.164153
120	0.0580788
120	0.266212
120	0.287259
120	0.207913
120	0.0986012
120	0.293048
120	0.273123
120	0.215239
120	0.149865
120	0.0908973
120	0.0864515
120	0.179836
120	0.101888
120	0.261693
120	0.129357
120	0.06242
120	0.076378
120	0.145266
120	0.2538
120	0.0983618
120	0.156293
120	0.171079
120	0.175877
120	0.0733024
120	0.188061
120	0.139542
120	0.195764
120	0.195911
120	0.208659
120	0.120902
120	0.251373
120	0.214902
120	0.238727
120	0.209989
120	0.118171
