var	threshold	abdncError	methylCallError	TP	FN	FP
71	0.2	0.143238	0.0615602	3.54	0.46	2.96
71	0.25	0.138608	0.0690276	3.73	0.27	2.84
71	0.3	0.135328	0.0754221	3.85	0.15	2.76
71	0.35	0.134236	0.0825416	3.96	0.04	2.72
71	0.4	0.133934	0.083073	3.97	0.03	2.72
74	0.1	0.150133	0.0379333	2.71	1.29	2.65
74	0.15	0.141792	0.0531395	3.24	0.76	2.25
74	0.2	0.133896	0.0609624	3.5	0.5	2.04
74	0.25	0.133953	0.0685649	3.65	0.35	1.95
74	0.3	0.128622	0.0779152	3.82	0.18	1.88
74	0.35	0.128252	0.0821492	3.89	0.11	1.83
74	0.4	0.124441	0.0863797	3.95	0.05	1.82
77	0.1	0.170276	0.0387697	2.72	1.28	2.65
77	0.15	0.158831	0.0518224	3.21	0.79	2.24
77	0.2	0.151918	0.0586906	3.41	0.59	2.12
77	0.25	0.148582	0.0672247	3.61	0.39	2.03
77	0.3	0.142964	0.0726179	3.72	0.28	1.98
77	0.35	0.139073	0.0820106	3.86	0.14	1.89
77	0.4	0.138197	0.0862392	3.92	0.08	1.87
80	0.1	0.142353	0.0384969	2.89	1.11	2.27
80	0.15	0.135787	0.0505104	3.34	0.66	1.92
80	0.2	0.129913	0.0581303	3.57	0.43	1.77
80	0.25	0.128721	0.0628866	3.69	0.31	1.7
80	0.3	0.126886	0.0684713	3.79	0.21	1.65
80	0.35	0.121641	0.0764154	3.92	0.08	1.6
80	0.4	0.121198	0.0773	3.93	0.07	1.59
83	0.1	0.155531	0.0428074	2.82	1.18	2.28
83	0.15	0.14249	0.0535688	3.22	0.78	1.98
83	0.2	0.13386	0.0652777	3.58	0.42	1.7
83	0.25	0.129436	0.0717431	3.75	0.25	1.61
83	0.3	0.125618	0.0788838	3.89	0.11	1.55
83	0.35	0.123704	0.0819057	3.94	0.06	1.5
83	0.4	0.123291	0.0851104	3.98	0.02	1.48
86	0.1	0.159474	0.0404749	2.65	1.35	1.98
86	0.15	0.146308	0.0568679	3.26	0.74	1.52
86	0.2	0.137351	0.066327	3.54	0.46	1.34
86	0.25	0.129983	0.0737314	3.72	0.28	1.23
86	0.3	0.127255	0.079213	3.82	0.18	1.17
86	0.35	0.122419	0.0850197	3.92	0.08	1.12
86	0.4	0.121186	0.087502	3.95	0.05	1.11
89	0.1	0.162037	0.042256	2.59	1.41	2.24
89	0.15	0.147393	0.053883	3.07	0.93	1.84
89	0.2	0.136791	0.0668475	3.43	0.57	1.59
89	0.25	0.13112	0.0746562	3.62	0.38	1.46
89	0.3	0.12812	0.0818666	3.76	0.24	1.34
89	0.35	0.125506	0.0885668	3.86	0.14	1.27
89	0.4	0.124136	0.0930132	3.92	0.08	1.22
92	0.1	0.155816	0.037664	2.66	1.34	1.89
92	0.15	0.133229	0.0521817	3.25	0.75	1.39
92	0.2	0.125599	0.0622446	3.54	0.46	1.14
92	0.25	0.120857	0.0675092	3.67	0.33	1.04
92	0.3	0.117045	0.0758842	3.82	0.18	0.94
92	0.35	0.114926	0.0800761	3.88	0.12	0.91
92	0.4	0.114208	0.0844738	3.93	0.07	0.89
95	0.1	0.156151	0.0398902	2.7	1.3	1.83
95	0.15	0.140958	0.0577555	3.36	0.64	1.28
95	0.2	0.128285	0.0663842	3.64	0.36	1.07
95	0.25	0.120613	0.0723603	3.78	0.22	0.99
95	0.3	0.116663	0.0771138	3.88	0.12	0.92
95	0.35	0.113405	0.0810957	3.95	0.05	0.89
95	0.4	0.112516	0.0827141	3.97	0.03	0.89
98	0.1	0.158121	0.0388141	2.68	1.32	1.63
98	0.15	0.140562	0.0561694	3.3	0.7	1.13
98	0.2	0.12969	0.0622858	3.49	0.51	1.03
98	0.25	0.121535	0.0717802	3.72	0.28	0.89
98	0.3	0.118606	0.0786075	3.85	0.15	0.8
98	0.35	0.115114	0.0838787	3.92	0.08	0.76
98	0.4	0.114035	0.084965	3.94	0.06	0.75
101	0.1	0.149569	0.039495	2.59	1.41	1.8
101	0.15	0.136638	0.0570039	3.23	0.77	1.3
101	0.2	0.129692	0.0669407	3.51	0.49	1.09
101	0.25	0.122331	0.0748084	3.72	0.28	0.92
101	0.3	0.121448	0.0783315	3.79	0.21	0.89
101	0.35	0.115346	0.0851667	3.9	0.1	0.84
101	0.4	0.113519	0.0866724	3.93	0.07	0.82
104	0.1	0.158514	0.0439372	2.72	1.28	1.55
104	0.15	0.138327	0.0580383	3.35	0.65	1.01
104	0.2	0.132517	0.0647307	3.56	0.44	0.87
104	0.25	0.128034	0.0713977	3.71	0.29	0.78
104	0.3	0.127106	0.0762847	3.8	0.2	0.72
104	0.35	0.122446	0.083057	3.91	0.09	0.67
104	0.4	0.121068	0.0844232	3.93	0.07	0.67
107	0.1	0.153245	0.0436909	2.72	1.28	1.64
107	0.15	0.136488	0.056741	3.25	0.75	1.16
107	0.2	0.121654	0.0694343	3.68	0.32	0.83
107	0.25	0.119663	0.0738342	3.78	0.22	0.77
107	0.3	0.117906	0.0769876	3.84	0.16	0.74
107	0.35	0.114886	0.0824483	3.93	0.07	0.68
107	0.4	0.114546	0.0839617	3.95	0.05	0.66
110	0.1	0.159866	0.0424725	2.62	1.38	1.59
110	0.15	0.137918	0.0547234	3.09	0.91	1.2
110	0.2	0.128221	0.0673544	3.43	0.57	0.95
110	0.25	0.120772	0.0767988	3.64	0.36	0.78
110	0.3	0.11586	0.0846846	3.8	0.2	0.69
110	0.35	0.112592	0.089079	3.89	0.11	0.62
110	0.4	0.112092	0.0925944	3.94	0.06	0.59
113	0.1	0.151414	0.0382695	2.65	1.35	1.39
113	0.15	0.136045	0.0545865	3.18	0.82	0.95
113	0.2	0.128891	0.0640729	3.46	0.54	0.73
113	0.25	0.124476	0.0704144	3.61	0.39	0.6
113	0.3	0.119737	0.0788301	3.77	0.23	0.47
113	0.35	0.117757	0.0825142	3.83	0.17	0.44
113	0.4	0.114009	0.0864737	3.89	0.11	0.44
116	0.1	0.151221	0.040911	2.78	1.22	1.22
116	0.15	0.130764	0.0553511	3.36	0.64	0.77
116	0.2	0.122911	0.0633226	3.61	0.39	0.62
116	0.25	0.116512	0.0697132	3.76	0.24	0.52
116	0.3	0.114276	0.0746048	3.86	0.14	0.45
116	0.35	0.110379	0.0800434	3.94	0.06	0.43
116	0.4	0.10981	0.082958	3.98	0.02	0.41
119	0.1	0.163059	0.0481105	2.49	1.51	1.55
119	0.15	0.143155	0.062959	3.13	0.87	1.01
119	0.2	0.133223	0.0711093	3.4	0.6	0.78
119	0.25	0.125802	0.0803313	3.62	0.38	0.6
119	0.3	0.123066	0.0870141	3.76	0.24	0.52
119	0.35	0.118881	0.0916484	3.84	0.16	0.47
119	0.4	0.114724	0.0967876	3.91	0.09	0.45
122	0.1	0.161027	0.0431509	2.47	1.53	1.37
122	0.15	0.137687	0.0603576	3.16	0.84	0.81
122	0.2	0.126475	0.0692715	3.44	0.56	0.61
122	0.25	0.121744	0.0752103	3.59	0.41	0.52
122	0.3	0.117648	0.0830919	3.74	0.26	0.39
122	0.35	0.116128	0.0861921	3.79	0.21	0.38
