var	threshold	abdncError	methylCallError	TP	FN	FP
86	0.2	0.0726703	0.0924473	7.95	2.05	4.77
86	0.25	0.066956	0.105505	8.87	1.13	4.31
86	0.3	0.0640438	0.113811	9.36	0.64	4.09
86	0.35	0.0623794	0.120483	9.66	0.34	3.98
86	0.4	0.0616369	0.123063	9.78	0.22	3.93
89	0.1	0.0908706	0.0505248	4.43	5.57	6.32
89	0.15	0.0812185	0.0744433	6.69	3.31	4.96
89	0.2	0.0755554	0.0922496	8.12	1.88	4.35
89	0.25	0.0694352	0.1026	8.85	1.15	4.04
89	0.3	0.0672903	0.110038	9.27	0.73	3.84
89	0.35	0.0650185	0.11793	9.64	0.36	3.74
89	0.4	0.0640037	0.123249	9.85	0.15	3.66
92	0.1	0.0921581	0.0490114	4.58	5.42	5.98
92	0.15	0.0836532	0.0724298	6.46	3.54	4.84
92	0.2	0.0771974	0.08818	7.7	2.3	4.22
92	0.25	0.0712759	0.102635	8.57	1.43	3.8
92	0.3	0.0662519	0.113842	9.19	0.81	3.57
92	0.35	0.0637545	0.122165	9.57	0.43	3.44
92	0.4	0.0622736	0.126731	9.76	0.24	3.38
95	0.1	0.0880831	0.0495103	4.61	5.39	5.43
95	0.15	0.082607	0.0730792	6.47	3.53	4.32
95	0.2	0.0757815	0.0881968	7.74	2.26	3.62
95	0.25	0.0716444	0.0996099	8.44	1.56	3.32
95	0.3	0.0652034	0.113653	9.23	0.77	3.02
95	0.35	0.0609089	0.122965	9.68	0.32	2.87
95	0.4	0.0595762	0.127159	9.86	0.14	2.83
98	0.1	0.0959334	0.050314	4.62	5.38	4.54
98	0.15	0.0852407	0.0709295	6.47	3.53	3.46
98	0.2	0.0778169	0.0864265	7.65	2.35	2.92
98	0.25	0.0715034	0.100606	8.56	1.44	2.63
98	0.3	0.0664487	0.11223	9.17	0.83	2.42
98	0.35	0.0642581	0.121261	9.58	0.42	2.32
98	0.4	0.0633387	0.125705	9.77	0.23	2.24
101	0.1	0.0967264	0.0469649	4.39	5.61	4.24
101	0.15	0.0883358	0.0702275	6.21	3.79	3.2
101	0.2	0.0807383	0.0852525	7.39	2.61	2.74
101	0.25	0.0745016	0.100444	8.31	1.69	2.42
101	0.3	0.0679657	0.114407	9.06	0.94	2.22
101	0.35	0.0657975	0.12273	9.4	0.6	2.14
101	0.4	0.0635387	0.130203	9.68	0.32	2.11
104	0.1	0.0981285	0.0533137	3.81	6.19	4.27
104	0.15	0.0942982	0.0798083	5.83	4.17	3.1
104	0.2	0.0865126	0.0956775	7.1	2.9	2.58
104	0.25	0.0802723	0.109747	7.95	2.05	2.23
104	0.3	0.07574	0.121926	8.65	1.35	2
104	0.35	0.0697615	0.136299	9.29	0.71	1.9
104	0.4	0.0682198	0.142421	9.52	0.48	1.86
107	0.1	0.102349	0.0498966	4.29	5.71	3.53
107	0.15	0.0947222	0.0730398	6.18	3.82	2.63
107	0.2	0.08476	0.0879717	7.26	2.74	2.18
107	0.25	0.0769859	0.101764	8.12	1.88	1.9
107	0.3	0.0712331	0.114435	8.79	1.21	1.72
107	0.35	0.0659692	0.124025	9.22	0.78	1.62
107	0.4	0.0638884	0.131358	9.52	0.48	1.57
110	0.1	0.104333	0.0460556	3.76	6.24	3.47
110	0.15	0.0964443	0.0719763	5.49	4.51	2.44
110	0.2	0.0908946	0.087161	6.49	3.51	2
110	0.25	0.0835474	0.103612	7.39	2.61	1.66
110	0.3	0.0784464	0.118846	8.1	1.9	1.47
110	0.35	0.0731647	0.133459	8.73	1.27	1.27
110	0.4	0.067816	0.14962	9.37	0.63	1.13
113	0.1	0.103531	0.0481988	3.62	6.38	3.14
113	0.15	0.0982793	0.0702167	5.01	4.99	2.39
113	0.2	0.0876814	0.0916153	6.34	3.66	1.83
113	0.25	0.0786401	0.111631	7.5	2.5	1.39
113	0.3	0.0717832	0.129118	8.46	1.54	1.11
113	0.35	0.0650451	0.141051	9.02	0.98	1.01
113	0.4	0.0615142	0.150833	9.43	0.57	0.91
116	0.1	0.0962154	0.0478929	3.71	6.29	3.6
116	0.15	0.0894996	0.072775	5.55	4.45	2.53
116	0.2	0.0822046	0.0922583	6.72	3.28	1.99
116	0.25	0.0765792	0.10634	7.58	2.42	1.58
116	0.3	0.0698901	0.121212	8.36	1.64	1.4
116	0.35	0.0660487	0.133046	8.89	1.11	1.29
116	0.4	0.0612304	0.145356	9.39	0.61	1.23
119	0.1	0.098842	0.0469493	3.45	6.55	3.34
119	0.15	0.0923529	0.0727539	5.08	4.92	2.43
119	0.2	0.0869039	0.0939342	6.31	3.69	1.87
119	0.25	0.0777237	0.112342	7.35	2.65	1.48
119	0.3	0.07263	0.126633	8.12	1.88	1.26
119	0.35	0.0656888	0.141982	8.82	1.18	1.15
119	0.4	0.0596894	0.156628	9.41	0.59	1.1
122	0.1	0.102378	0.0486614	3.83	6.17	3.11
122	0.15	0.090165	0.0715076	5.61	4.39	2.15
122	0.2	0.0816018	0.0888518	6.81	3.19	1.61
122	0.25	0.0739524	0.105021	7.69	2.31	1.29
122	0.3	0.0639548	0.121453	8.59	1.41	1.04
122	0.35	0.0601202	0.132521	9.08	0.92	0.94
122	0.4	0.057053	0.142948	9.47	0.53	0.88
125	0.1	0.101694	0.0463922	3.42	6.58	3.32
125	0.15	0.0941543	0.0715827	5.2	4.8	2.35
125	0.2	0.0870167	0.092138	6.5	3.5	1.67
125	0.25	0.077169	0.108492	7.49	2.51	1.36
125	0.3	0.0680427	0.12582	8.36	1.64	1.21
125	0.35	0.0613999	0.139492	8.95	1.05	1.1
125	0.4	0.0575496	0.151508	9.43	0.57	1.02
128	0.1	0.0984759	0.0503934	3.3	6.7	3.57
128	0.15	0.0908783	0.0777678	5.26	4.74	2.45
128	0.2	0.0808948	0.0973346	6.52	3.48	1.91
128	0.25	0.0730056	0.115144	7.63	2.37	1.42
128	0.3	0.0670967	0.128625	8.39	1.61	1.2
128	0.35	0.0609896	0.142672	9.04	0.96	1.06
128	0.4	0.056277	0.155314	9.54	0.46	0.98
