var	threshold	abdncError	methylCallError	TP	FN	FP
93	0.2	0.205583	0.111779	3.18	0.82	20.75
93	0.25	0.201378	0.12497	3.63	0.37	20.32
93	0.3	0.200098	0.13427	3.88	0.12	20.08
93	0.35	0.199344	0.137576	3.95	0.05	20.02
93	0.4	0.199164	0.139576	3.98	0.02	19.99
96	0.1	0.176674	0.0434738	1.57	2.43	21.11
96	0.15	0.21177	0.0795846	2.51	1.49	20.17
96	0.2	0.206871	0.0990488	3.13	0.87	19.55
96	0.25	0.202315	0.116245	3.64	0.36	19.08
96	0.3	0.200264	0.126211	3.92	0.08	18.83
96	0.35	0.200028	0.128188	3.95	0.05	18.8
96	0.4	0.199517	0.130885	3.99	0.01	18.76
99	0.1	0.168408	0.043805	1.47	2.53	21.66
99	0.15	0.20498	0.0801169	2.38	1.62	20.78
99	0.2	0.20067	0.104416	3.18	0.82	20.04
99	0.25	0.20014	0.12009	3.68	0.32	19.54
99	0.3	0.198957	0.126939	3.87	0.13	19.37
99	0.35	0.198327	0.131316	3.96	0.04	19.29
99	0.4	0.197977	0.133443	3.99	0.01	19.26
102	0.1	0.179465	0.0449119	1.52	2.48	21.25
102	0.15	0.20106	0.0753023	2.42	1.58	20.38
102	0.2	0.203943	0.103671	3.18	0.82	19.67
102	0.25	0.202156	0.119065	3.63	0.37	19.27
102	0.3	0.199711	0.127251	3.85	0.15	19.06
102	0.35	0.199434	0.130959	3.93	0.07	19
102	0.4	0.199171	0.132925	3.96	0.04	18.97
105	0.1	0.187078	0.0485339	1.56	2.44	20.47
105	0.15	0.204063	0.0759449	2.31	1.69	19.73
105	0.2	0.207806	0.100403	3.02	0.98	19.09
105	0.25	0.203984	0.11749	3.49	0.51	18.63
105	0.3	0.202425	0.128858	3.79	0.21	18.38
105	0.35	0.20152	0.13656	3.94	0.06	18.24
105	0.4	0.201435	0.137624	3.96	0.04	18.23
108	0.1	0.185123	0.0451344	1.56	2.44	20.72
108	0.15	0.210867	0.0776461	2.52	1.48	19.78
108	0.2	0.211577	0.102771	3.29	0.71	19.04
108	0.25	0.207385	0.115092	3.71	0.29	18.65
108	0.3	0.206326	0.121383	3.86	0.14	18.51
108	0.35	0.205913	0.125648	3.95	0.05	18.43
108	0.4	0.20575	0.127808	3.98	0.02	18.4
111	0.1	0.195239	0.0461042	1.56	2.44	19.79
111	0.15	0.212159	0.0784374	2.57	1.43	18.81
111	0.2	0.205677	0.0974462	3.21	0.79	18.18
111	0.25	0.201578	0.108114	3.53	0.47	17.9
111	0.3	0.198846	0.12072	3.82	0.18	17.62
111	0.35	0.197218	0.128578	3.98	0.02	17.47
111	0.4	0.197033	0.129925	4	0	17.45
114	0.1	0.184808	0.0469441	1.64	2.36	19.64
114	0.15	0.205864	0.0788331	2.57	1.43	18.75
114	0.2	0.197242	0.0975799	3.19	0.81	18.17
114	0.25	0.193869	0.110924	3.6	0.4	17.79
114	0.3	0.192425	0.120527	3.85	0.15	17.54
114	0.35	0.191942	0.125655	3.95	0.05	17.44
