var	threshold	abdncError	methylCallError	TP	FN	FP
165	0.2	0.122424	0.050964	1.85	0.15	0.12
165	0.25	0.118604	0.0571972	1.93	0.07	0.06
165	0.3	0.112874	0.0638043	1.99	0.01	0.03
165	0.35	0.112874	0.0638043	1.99	0.01	0.03
165	0.4	0.112874	0.0652173	2	0	0.02
170	0.1	0.0981661	0.0291903	1.7	0.3	0.29
170	0.15	0.0993465	0.0397061	1.92	0.08	0.09
170	0.2	0.0974366	0.0434972	1.98	0.02	0.04
170	0.25	0.0974366	0.0434972	1.98	0.02	0.04
170	0.3	0.0955268	0.0459643	2	0	0.03
170	0.35	0.0955268	0.0459643	2	0	0.03
170	0.4	0.0955268	0.0459643	2	0	0.03
175	0.1	0.106507	0.0306918	1.72	0.28	0.31
175	0.15	0.106507	0.0382677	1.87	0.13	0.16
175	0.2	0.104598	0.0436187	1.95	0.05	0.09
175	0.25	0.104938	0.0464488	1.98	0.02	0.06
175	0.3	0.104938	0.0486317	2	0	0.04
175	0.35	0.104938	0.0486317	2	0	0.04
175	0.4	0.104938	0.0486317	2	0	0.04
180	0.1	0.0752072	0.0295834	1.76	0.24	0.24
180	0.15	0.0812101	0.0373641	1.9	0.1	0.12
180	0.2	0.0812101	0.0421724	1.97	0.03	0.05
180	0.25	0.0812101	0.0432593	1.98	0.02	0.04
180	0.3	0.0812101	0.0445384	1.99	0.01	0.03
180	0.35	0.0812101	0.0445384	1.99	0.01	0.03
180	0.4	0.0812101	0.0461663	2	0	0.02
185	0.1	0.0971319	0.0279421	1.73	0.27	0.25
185	0.15	0.0952221	0.0349889	1.87	0.13	0.12
185	0.2	0.0933123	0.0413708	1.95	0.05	0.05
185	0.25	0.0933123	0.0460112	2	0	0
185	0.3	0.0933123	0.0460112	2	0	0
185	0.35	0.0933123	0.0460112	2	0	0
185	0.4	0.0933123	0.0460112	2	0	0
190	0.1	0.0881646	0.0254455	1.89	0.11	0.14
190	0.15	0.0881646	0.0284181	1.96	0.04	0.07
190	0.2	0.0881646	0.0300654	1.99	0.01	0.04
190	0.25	0.0881646	0.0311293	2	0	0.03
190	0.3	0.0881646	0.0311293	2	0	0.03
190	0.35	0.0881646	0.0311293	2	0	0.03
190	0.4	0.0881646	0.0311293	2	0	0.03
195	0.1	0.0749092	0.0227752	1.84	0.16	0.17
195	0.15	0.0749499	0.0298854	1.96	0.04	0.05
195	0.2	0.0749499	0.0315328	1.99	0.01	0.02
195	0.25	0.0749499	0.0325793	2	0	0.01
195	0.3	0.0749499	0.0325793	2	0	0.01
195	0.35	0.0749499	0.0325793	2	0	0.01
195	0.4	0.0749499	0.0325793	2	0	0.01
