var	threshold	abdncError	methylCallError	TP	FN	FP
101	0.1	0.0998248	0.0528748	4.41	5.59	4.47
101	0.15	0.0930663	0.0747316	6.22	3.78	3.46
101	0.2	0.0835627	0.0911898	7.41	2.59	2.82
101	0.25	0.0773093	0.105666	8.37	1.63	2.47
101	0.3	0.0723759	0.116886	8.95	1.05	2.33
101	0.35	0.0687954	0.125413	9.34	0.66	2.24
101	0.4	0.0669721	0.132792	9.64	0.36	2.14
104	0.1	0.105277	0.0522774	4.12	5.88	3.93
104	0.15	0.0953691	0.0713805	5.68	4.32	3
104	0.2	0.086194	0.0874764	6.76	3.24	2.62
104	0.25	0.0782406	0.106196	7.85	2.15	2.27
104	0.3	0.0725782	0.120169	8.56	1.44	2.04
104	0.35	0.0665274	0.132898	9.13	0.87	1.96
104	0.4	0.0639746	0.140921	9.44	0.56	1.92
107	0.1	0.103214	0.0507563	3.89	6.11	3.91
107	0.15	0.0980918	0.0711032	5.42	4.58	2.97
107	0.2	0.0904106	0.0883562	6.53	3.47	2.51
107	0.25	0.0832664	0.105221	7.6	2.4	2.08
107	0.3	0.0747847	0.124302	8.49	1.51	1.87
107	0.35	0.0693458	0.138136	9.13	0.87	1.75
107	0.4	0.0669136	0.145336	9.43	0.57	1.68
110	0.1	0.0996741	0.0486368	3.71	6.29	3.41
110	0.15	0.0973265	0.07424	5.38	4.62	2.53
110	0.2	0.0877674	0.0934766	6.74	3.26	1.91
110	0.25	0.0796335	0.10904	7.73	2.27	1.58
110	0.3	0.0732513	0.123072	8.48	1.52	1.41
110	0.35	0.0671551	0.137361	9.12	0.88	1.27
110	0.4	0.0647117	0.146085	9.45	0.55	1.21
113	0.1	0.100333	0.0500986	3.76	6.24	3.22
113	0.15	0.0953323	0.0756655	5.53	4.47	2.27
113	0.2	0.0858991	0.0943239	6.81	3.19	1.75
113	0.25	0.0796729	0.109623	7.76	2.24	1.49
113	0.3	0.0727376	0.124923	8.58	1.42	1.18
113	0.35	0.068556	0.135522	9.06	0.94	1.09
113	0.4	0.0655902	0.144244	9.41	0.59	1.01
116	0.1	0.0952877	0.048296	3.78	6.22	3.55
116	0.15	0.0940315	0.0752326	5.41	4.59	2.5
116	0.2	0.0868825	0.0912966	6.46	3.54	1.96
116	0.25	0.0795356	0.109633	7.55	2.45	1.54
116	0.3	0.0727287	0.124989	8.31	1.69	1.3
116	0.35	0.0658638	0.138899	9	1	1.2
116	0.4	0.0612851	0.148065	9.36	0.64	1.16
119	0.1	0.103303	0.0509069	3.73	6.27	3.36
119	0.15	0.092529	0.0759616	5.5	4.5	2.36
119	0.2	0.0808912	0.0948635	6.8	3.2	1.76
119	0.25	0.0696501	0.114106	8	2	1.41
119	0.3	0.0625576	0.128647	8.79	1.21	1.12
119	0.35	0.0598263	0.13687	9.2	0.8	0.98
119	0.4	0.0566889	0.144957	9.52	0.48	0.96
122	0.1	0.0999756	0.0500706	3.61	6.39	3.18
122	0.15	0.093163	0.0745422	5.31	4.69	2.23
122	0.2	0.084575	0.0909704	6.37	3.63	1.74
122	0.25	0.0760951	0.10724	7.29	2.71	1.36
122	0.3	0.0691309	0.125427	8.23	1.77	1.06
122	0.35	0.062695	0.141751	8.95	1.05	0.94
122	0.4	0.0577282	0.154916	9.45	0.55	0.9
125	0.1	0.0967108	0.0491841	3.39	6.61	3.39
125	0.15	0.0882655	0.0770142	5.37	4.63	2.39
125	0.2	0.080903	0.0939052	6.43	3.57	1.87
125	0.25	0.0736059	0.110206	7.43	2.57	1.42
125	0.3	0.0641661	0.128607	8.35	1.65	1.2
