var	threshold	abdncError	methylCallError	TP	FN	FP
92	0.35	0.120443	0.0217856	4	0	42.15
92	0.4	0.120443	0.0217856	4	0	42.15
95	0.1	0.121651	0.0155907	3.83	0.17	42.22
95	0.15	0.121518	0.0180899	3.93	0.07	42.12
95	0.2	0.121797	0.0209417	4	0	42.05
95	0.25	0.121797	0.0209417	4	0	42.05
95	0.3	0.121797	0.0209417	4	0	42.05
95	0.35	0.121797	0.0209417	4	0	42.05
95	0.4	0.121797	0.0209417	4	0	42.05
98	0.1	0.117578	0.0156436	3.85	0.15	42.66
98	0.15	0.116995	0.0181728	3.96	0.04	42.55
98	0.2	0.117051	0.0189818	3.98	0.02	42.53
98	0.25	0.117109	0.0199766	4	0	42.51
98	0.3	0.117109	0.0199766	4	0	42.51
98	0.35	0.117109	0.0199766	4	0	42.51
98	0.4	0.117109	0.0199766	4	0	42.51
101	0.1	0.119038	0.0147222	3.79	0.21	43.37
101	0.15	0.118882	0.0179179	3.91	0.09	43.25
101	0.2	0.118761	0.0206097	3.98	0.02	43.18
101	0.25	0.118789	0.0216537	4	0	43.16
101	0.3	0.118789	0.0216537	4	0	43.16
101	0.35	0.118789	0.0216537	4	0	43.16
101	0.4	0.118789	0.0216537	4	0	43.16
104	0.1	0.11574	0.0158622	3.96	0.04	43.83
104	0.15	0.115532	0.0163763	3.98	0.02	43.81
104	0.2	0.115619	0.0171331	4	0	43.79
104	0.25	0.115619	0.0171331	4	0	43.79
104	0.3	0.115619	0.0171331	4	0	43.79
104	0.35	0.115619	0.0171331	4	0	43.79
104	0.4	0.115619	0.0171331	4	0	43.79
107	0.1	0.111693	0.0141048	3.93	0.07	43.84
107	0.15	0.11211	0.0154892	3.98	0.02	43.79
107	0.2	0.112211	0.0158482	3.99	0.01	43.78
107	0.25	0.112224	0.0162894	4	0	43.77
107	0.3	0.112224	0.0162894	4	0	43.77
107	0.35	0.112224	0.0162894	4	0	43.77
107	0.4	0.112224	0.0162894	4	0	43.77
110	0.1	0.113534	0.0125954	3.93	0.07	43.25
110	0.15	0.113974	0.0140532	3.98	0.02	43.2
110	0.2	0.113972	0.0148937	4	0	43.18
110	0.25	0.113972	0.0148937	4	0	43.18
110	0.3	0.113972	0.0148937	4	0	43.18
110	0.35	0.113972	0.0148937	4	0	43.18
110	0.4	0.113972	0.0148937	4	0	43.18
113	0.1	0.113499	0.0126583	3.87	0.13	44.63
113	0.15	0.113414	0.0156318	3.98	0.02	44.52
113	0.2	0.113461	0.0160421	3.99	0.01	44.51
113	0.25	0.113472	0.0165468	4	0	44.5
113	0.3	0.113472	0.0165468	4	0	44.5
113	0.35	0.113472	0.0165468	4	0	44.5
113	0.4	0.113472	0.0165468	4	0	44.5
116	0.1	0.111531	0.0141656	3.88	0.12	45.37
116	0.15	0.111527	0.0160799	3.95	0.05	45.3
116	0.2	0.111541	0.0180248	4	0	45.25
116	0.25	0.111541	0.0180248	4	0	45.25
116	0.3	0.111541	0.0180248	4	0	45.25
116	0.35	0.111541	0.0180248	4	0	45.25
116	0.4	0.111541	0.0180248	4	0	45.25
119	0.1	0.107266	0.0132657	3.9	0.1	45.28
119	0.15	0.107711	0.015182	3.97	0.03	45.21
119	0.2	0.107983	0.0163499	4	0	45.18
119	0.25	0.107983	0.0163499	4	0	45.18
119	0.3	0.107983	0.0163499	4	0	45.18
119	0.35	0.107983	0.0163499	4	0	45.18
119	0.4	0.107983	0.0163499	4	0	45.18
122	0.1	0.108156	0.0119139	3.87	0.13	46.05
122	0.15	0.109132	0.0150549	3.97	0.03	45.95
122	0.2	0.109449	0.0161369	4	0	45.92
122	0.25	0.109449	0.0161369	4	0	45.92
122	0.3	0.109449	0.0161369	4	0	45.92
122	0.35	0.109449	0.0161369	4	0	45.92
122	0.4	0.109449	0.0161369	4	0	45.92
125	0.1	0.104672	0.0134698	3.92	0.08	44.42
125	0.15	0.104999	0.0154731	3.99	0.01	44.35
125	0.2	0.105082	0.0158266	4	0	44.34
125	0.25	0.105082	0.0158266	4	0	44.34
125	0.3	0.105082	0.0158266	4	0	44.34
125	0.35	0.105082	0.0158266	4	0	44.34
125	0.4	0.105082	0.0158266	4	0	44.34
128	0.1	0.108564	0.0118052	3.92	0.08	46.33
128	0.15	0.109129	0.0138883	3.99	0.01	46.26
128	0.2	0.10923	0.0142671	4	0	46.25
128	0.25	0.10923	0.0142671	4	0	46.25
128	0.3	0.10923	0.0142671	4	0	46.25
128	0.35	0.10923	0.0142671	4	0	46.25
128	0.4	0.10923	0.0142671	4	0	46.25
131	0.1	0.105355	0.0111454	3.93	0.07	45.74
131	0.15	0.105488	0.0125632	3.98	0.02	45.69
131	0.2	0.105723	0.0133709	4	0	45.67
131	0.25	0.105723	0.0133709	4	0	45.67
131	0.3	0.105723	0.0133709	4	0	45.67
131	0.35	0.105723	0.0133709	4	0	45.67
131	0.4	0.105723	0.0133709	4	0	45.67
134	0.1	0.102724	0.0112202	3.96	0.04	47.33
134	0.15	0.10292	0.0122855	4	0	47.29
134	0.2	0.10292	0.0122855	4	0	47.29
134	0.25	0.10292	0.0122855	4	0	47.29
134	0.3	0.10292	0.0122855	4	0	47.29
134	0.35	0.10292	0.0122855	4	0	47.29
134	0.4	0.10292	0.0122855	4	0	47.29
137	0.1	0.102214	0.0117399	3.93	0.07	47.67
137	0.15	0.102327	0.0131517	3.98	0.02	47.62
137	0.2	0.102481	0.0139124	4	0	47.6
137	0.25	0.102481	0.0139124	4	0	47.6
137	0.3	0.102481	0.0139124	4	0	47.6
137	0.35	0.102481	0.0139124	4	0	47.6
137	0.4	0.102481	0.0139124	4	0	47.6
140	0.1	0.102456	0.010837	3.96	0.04	47.01
140	0.15	0.10246	0.0115746	3.99	0.01	46.98
140	0.2	0.10262	0.0120094	4	0	46.97
140	0.25	0.10262	0.0120094	4	0	46.97
140	0.3	0.10262	0.0120094	4	0	46.97
140	0.35	0.10262	0.0120094	4	0	46.97
140	0.4	0.10262	0.0120094	4	0	46.97
143	0.1	0.0994326	0.0106309	4	0	47.42
143	0.15	0.0994326	0.0106309	4	0	47.42
143	0.2	0.0994326	0.0106309	4	0	47.42
143	0.25	0.0994326	0.0106309	4	0	47.42
143	0.3	0.0994326	0.0106309	4	0	47.42
143	0.35	0.0994326	0.0106309	4	0	47.42
143	0.4	0.0994326	0.0106309	4	0	47.42
146	0.1	0.101997	0.0101249	3.95	0.05	49.2
146	0.15	0.102287	0.0110969	3.98	0.02	49.17
146	0.2	0.10243	0.0114745	3.99	0.01	49.16
146	0.25	0.102386	0.0119576	4	0	49.15
146	0.3	0.102386	0.0119576	4	0	49.15
146	0.35	0.102386	0.0119576	4	0	49.15
146	0.4	0.102386	0.0119576	4	0	49.15
149	0.1	0.0972981	0.0106542	3.96	0.04	49.12
149	0.15	0.0975862	0.0117	4	0	49.08
149	0.2	0.0975862	0.0117	4	0	49.08
149	0.25	0.0975862	0.0117	4	0	49.08
149	0.3	0.0975862	0.0117	4	0	49.08
149	0.35	0.0975862	0.0117	4	0	49.08
149	0.4	0.0975862	0.0117	4	0	49.08
152	0.1	0.100486	0.00740617	3.97	0.03	49.89
152	0.15	0.100608	0.00823373	4	0	49.86
152	0.2	0.100608	0.00823373	4	0	49.86
152	0.25	0.100608	0.00823373	4	0	49.86
152	0.3	0.100608	0.00823373	4	0	49.86
152	0.35	0.100608	0.00823373	4	0	49.86
152	0.4	0.100608	0.00823373	4	0	49.86
155	0.1	0.0982613	0.00812835	3.95	0.05	47.65
155	0.15	0.0983189	0.00898476	3.98	0.02	47.62
155	0.2	0.0985253	0.00980619	4	0	47.6
155	0.25	0.0985253	0.00980619	4	0	47.6
155	0.3	0.0985253	0.00980619	4	0	47.6
155	0.35	0.0985253	0.00980619	4	0	47.6
155	0.4	0.0985253	0.00980619	4	0	47.6
158	0.1	0.0950399	0.00795124	3.97	0.03	48.5
158	0.15	0.0952518	0.00889071	4	0	48.47
158	0.2	0.0952518	0.00889071	4	0	48.47
158	0.25	0.0952518	0.00889071	4	0	48.47
158	0.3	0.0952518	0.00889071	4	0	48.47
158	0.35	0.0952518	0.00889071	4	0	48.47
158	0.4	0.0952518	0.00889071	4	0	48.47
161	0.1	0.0962032	0.00848089	3.97	0.03	48.92
161	0.15	0.0962432	0.00900076	3.99	0.01	48.9
161	0.2	0.0962854	0.00944347	4	0	48.89
161	0.25	0.0962854	0.00944347	4	0	48.89
161	0.3	0.0962854	0.00944347	4	0	48.89
161	0.35	0.0962854	0.00944347	4	0	48.89
161	0.4	0.0962854	0.00944347	4	0	48.89
164	0.1	0.0931505	0.00899395	3.99	0.01	47.49
164	0.15	0.0931505	0.00899395	3.99	0.01	47.49
164	0.2	0.0933292	0.0093925	4	0	47.48
164	0.25	0.0933292	0.0093925	4	0	47.48
164	0.3	0.0933292	0.0093925	4	0	47.48
164	0.35	0.0933292	0.0093925	4	0	47.48
164	0.4	0.0933292	0.0093925	4	0	47.48
167	0.1	0.0959881	0.00881884	3.97	0.03	49.07
167	0.15	0.0959556	0.00907136	3.98	0.02	49.06
167	0.2	0.0959158	0.00985675	4	0	49.04
167	0.25	0.0959158	0.00985675	4	0	49.04
167	0.3	0.0959158	0.00985675	4	0	49.04
167	0.35	0.0959158	0.00985675	4	0	49.04
167	0.4	0.0959158	0.00985675	4	0	49.04
170	0.1	0.0923861	0.00942111	3.98	0.02	47.65
170	0.15	0.0925176	0.0100256	4	0	47.63
170	0.2	0.0925176	0.0100256	4	0	47.63
170	0.25	0.0925176	0.0100256	4	0	47.63
170	0.3	0.0925176	0.0100256	4	0	47.63
170	0.35	0.0925176	0.0100256	4	0	47.63
170	0.4	0.0925176	0.0100256	4	0	47.63
173	0.1	0.0917574	0.0079878	3.97	0.03	49.45
173	0.15	0.0919788	0.00873004	4	0	49.42
173	0.2	0.0919788	0.00873004	4	0	49.42
173	0.25	0.0919788	0.00873004	4	0	49.42
173	0.3	0.0919788	0.00873004	4	0	49.42
173	0.35	0.0919788	0.00873004	4	0	49.42
173	0.4	0.0919788	0.00873004	4	0	49.42
176	0.1	0.0925853	0.00621237	3.98	0.02	49.27
176	0.15	0.0927503	0.00687018	4	0	49.25
176	0.2	0.0927503	0.00687018	4	0	49.25
176	0.25	0.0927503	0.00687018	4	0	49.25
176	0.3	0.0927503	0.00687018	4	0	49.25
176	0.35	0.0927503	0.00687018	4	0	49.25
176	0.4	0.0927503	0.00687018	4	0	49.25
179	0.1	0.0913798	0.00694984	3.98	0.02	48.16
179	0.15	0.0915613	0.00757923	4	0	48.14
179	0.2	0.0915613	0.00757923	4	0	48.14
179	0.25	0.0915613	0.00757923	4	0	48.14
179	0.3	0.0915613	0.00757923	4	0	48.14
179	0.35	0.0915613	0.00757923	4	0	48.14
179	0.4	0.0915613	0.00757923	4	0	48.14
182	0.1	0.09008	0.00654478	4	0	49.77
182	0.15	0.09008	0.00654478	4	0	49.77
182	0.2	0.09008	0.00654478	4	0	49.77
182	0.25	0.09008	0.00654478	4	0	49.77
182	0.3	0.09008	0.00654478	4	0	49.77
182	0.35	0.09008	0.00654478	4	0	49.77
182	0.4	0.09008	0.00654478	4	0	49.77
185	0.1	0.0898642	0.00783691	3.98	0.02	47.65
185	0.15	0.08987	0.00811469	3.99	0.01	47.64
185	0.2	0.0899812	0.00856608	4	0	47.63
185	0.25	0.0899812	0.00856608	4	0	47.63
185	0.3	0.0899812	0.00856608	4	0	47.63
185	0.35	0.0899812	0.00856608	4	0	47.63
185	0.4	0.0899812	0.00856608	4	0	47.63
188	0.1	0.0881704	0.0074571	3.98	0.02	46.95
188	0.15	0.0883523	0.0077183	3.99	0.01	46.94
188	0.2	0.0882939	0.00810291	4	0	46.93
188	0.25	0.0882939	0.00810291	4	0	46.93
188	0.3	0.0882939	0.00810291	4	0	46.93
188	0.35	0.0882939	0.00810291	4	0	46.93
188	0.4	0.0882939	0.00810291	4	0	46.93
191	0.1	0.0896609	0.00740464	4	0	45.66
191	0.15	0.0896609	0.00740464	4	0	45.66
191	0.2	0.0896609	0.00740464	4	0	45.66
191	0.25	0.0896609	0.00740464	4	0	45.66
191	0.3	0.0896609	0.00740464	4	0	45.66
191	0.35	0.0896609	0.00740464	4	0	45.66
191	0.4	0.0896609	0.00740464	4	0	45.66
194	0.1	0.0869345	0.00710932	3.99	0.01	43.22
194	0.15	0.0869945	0.00732991	4	0	43.21
194	0.2	0.0869945	0.00732991	4	0	43.21
194	0.25	0.0869945	0.00732991	4	0	43.21
194	0.3	0.0869945	0.00732991	4	0	43.21
194	0.35	0.0869945	0.00732991	4	0	43.21
194	0.4	0.0869945	0.00732991	4	0	43.21
197	0.1	0.0870473	0.0074014	4	0	42.13
197	0.15	0.0870473	0.0074014	4	0	42.13
197	0.2	0.0870473	0.0074014	4	0	42.13
197	0.25	0.0870473	0.0074014	4	0	42.13
197	0.3	0.0870473	0.0074014	4	0	42.13
197	0.35	0.0870473	0.0074014	4	0	42.13
197	0.4	0.0870473	0.0074014	4	0	42.13
200	0.1	0.086776	0.00721554	3.99	0.01	40.47
200	0.15	0.086938	0.0075049	4	0	40.46
200	0.2	0.086938	0.0075049	4	0	40.46
200	0.25	0.086938	0.0075049	4	0	40.46
200	0.3	0.086938	0.0075049	4	0	40.46
200	0.35	0.086938	0.0075049	4	0	40.46
200	0.4	0.086938	0.0075049	4	0	40.46
