var	threshold	abdncError	methylCallError	TP	FN	FP
92	0.4	0.190627	0.106539	4	0	56.74
95	0.1	0.171386	0.0374463	1.95	2.05	61.65
95	0.15	0.191439	0.0713961	2.94	1.06	60.66
95	0.2	0.187423	0.0911589	3.69	0.31	59.92
95	0.25	0.186586	0.0993828	3.94	0.06	59.67
95	0.3	0.186529	0.102216	4	0	59.61
95	0.35	0.186529	0.102216	4	0	59.61
95	0.4	0.186529	0.102216	4	0	59.61
98	0.1	0.191935	0.0464545	2.01	1.99	62.04
98	0.15	0.198087	0.072681	2.94	1.06	61.12
98	0.2	0.193998	0.09195	3.66	0.34	60.42
98	0.25	0.193332	0.100201	3.92	0.08	60.17
98	0.3	0.193156	0.103105	3.99	0.01	60.1
98	0.35	0.193156	0.103681	4	0	60.09
98	0.4	0.193156	0.103681	4	0	60.09
101	0.1	0.181894	0.0396135	2.17	1.83	63.33
101	0.15	0.192419	0.0679614	3.12	0.88	62.4
101	0.2	0.188736	0.0836204	3.74	0.26	61.78
101	0.25	0.187397	0.0905137	3.95	0.05	61.57
101	0.3	0.187327	0.0928598	4	0	61.52
101	0.35	0.187327	0.0928598	4	0	61.52
101	0.4	0.187327	0.0928598	4	0	61.52
104	0.1	0.188957	0.0398135	2.06	1.94	62.53
104	0.15	0.191369	0.0677896	3.07	0.93	61.58
104	0.2	0.188945	0.0870883	3.74	0.26	60.93
104	0.25	0.188318	0.0942708	3.95	0.05	60.72
104	0.3	0.188258	0.0958531	3.99	0.01	60.68
104	0.35	0.188258	0.0963618	4	0	60.67
104	0.4	0.188258	0.0963618	4	0	60.67
107	0.1	0.182149	0.0420418	2.17	1.83	65.62
107	0.15	0.189515	0.0708521	3.23	0.77	64.56
107	0.2	0.186379	0.08553	3.78	0.22	64.02
107	0.25	0.186078	0.0910131	3.96	0.04	63.84
107	0.3	0.186003	0.0926519	4	0	63.8
107	0.35	0.186003	0.0926519	4	0	63.8
107	0.4	0.186003	0.0926519	4	0	63.8
110	0.1	0.178809	0.0433475	2.05	1.95	65.33
110	0.15	0.188597	0.07347	3.13	0.87	64.26
110	0.2	0.185525	0.0892287	3.74	0.26	63.66
110	0.25	0.184498	0.0959158	3.95	0.05	63.45
110	0.3	0.184496	0.0979652	3.99	0.01	63.41
